#Wave		#Intensity
4003.722656	91.981583
4003.021484	49.834476
4002.319336	14.850250
4001.617188	-8.874673
4000.915039	0.740095
4000.212891	6.924909
3999.510742	23.734646
3998.807617	28.769911
3998.105469	34.948715
3997.402344	28.221527
3996.700195	21.823198
3995.997070	11.180572
3995.293945	-10.067623
3994.590820	-24.945366
3993.887695	-14.697217
3993.183594	-14.885365
3992.480469	5.149130
3991.776367	14.907069
3991.073242	0.849642
3990.369141	-7.503801
3989.665039	-8.184746
3988.960938	-27.618296
3988.256836	-23.245667
3987.552734	-19.857502
3986.848633	-9.470520
3986.143555	-1.192390
3985.439453	3.493821
3984.734375	3.940454
3984.029297	-2.449461
3983.324219	-7.209851
3982.619141	-4.479444
3981.914063	-1.598260
3981.208984	-4.727121
3980.503906	11.659797
3979.797852	15.517986
3979.091797	11.407284
3978.386719	12.496116
3977.680664	4.652730
3976.974609	4.919329
3976.268555	17.713949
3975.562500	16.366795
3974.855469	10.793253
3974.149414	13.992038
3973.442383	3.538418
3972.736328	19.405785
3972.029297	19.517179
3971.322266	14.105303
3970.615234	5.448544
3969.908203	13.018830
3969.201172	6.962776
3968.493164	12.910782
3967.786133	2.313302
3967.078125	-5.364092
3966.371094	-3.478377
3965.663086	9.439921
3964.955078	7.436378
3964.247070	22.615978
3963.539063	20.769804
3962.830078	12.122063
3962.122070	2.508475
3961.414063	-1.927073
3960.705078	7.560129
3959.996094	15.275183
3959.287109	7.612016
3958.578125	1.235734
3957.869141	-4.983481
3957.160156	4.499604
3956.451172	31.621519
3955.741211	34.954910
3955.032227	21.945316
3954.322266	17.187613
3953.612305	20.349092
3952.902344	5.897349
3952.192383	-1.115670
3951.482422	-11.365314
3950.772461	-18.704300
3950.061523	-15.698843
3949.351563	2.332084
3948.640625	0.324956
3947.929688	13.011524
3947.219727	14.882332
3946.508789	23.687876
3945.796875	38.137447
3945.085938	45.486607
3944.375000	33.150211
3943.663086	27.914156
3942.952148	-1.197320
3942.240234	-4.498121
3941.528320	2.849527
3940.817383	12.288750
3940.104492	7.702838
3939.392578	4.249649
3938.680664	13.832561
3937.968750	15.049299
3937.255859	6.278399
3936.543945	-3.294880
3935.831055	-7.080459
3935.118164	-5.873676
3934.405273	16.760347
3933.692383	23.442408
3932.979492	19.179159
3932.265625	14.107619
3931.552734	19.821383
3930.838867	24.083735
3930.125977	10.334829
3929.412109	9.290038
3928.698242	-0.438501
3927.984375	-16.266066
3927.270508	-3.972193
3926.555664	10.252430
3925.841797	3.745975
3925.127930	20.212959
3924.413086	5.840319
3923.698242	-17.211889
3922.983398	-9.740721
3922.268555	11.044723
3921.553711	13.049841
3920.838867	35.602638
3920.124023	24.763489
3919.408203	14.728230
3918.693359	0.205713
3917.977539	1.571325
3917.261719	7.252704
3916.545898	18.876501
3915.830078	19.274569
3915.114258	23.838327
3914.398438	22.784704
3913.681641	14.684474
3912.965820	12.042576
3912.249023	18.518751
3911.533203	22.591269
3910.816406	30.991337
3910.099609	40.992367
3909.382813	28.897034
3908.665039	8.955863
3907.948242	8.709256
3907.231445	4.621729
3906.513672	10.612142
3905.795898	16.604902
3905.078125	15.075660
3904.361328	1.878331
3903.642578	-11.156511
3902.924805	-6.773923
3902.207031	8.960854
3901.489258	14.788696
3900.770508	18.060043
3900.051758	12.214134
3899.333984	-8.959685
3898.615234	-7.767081
3897.896484	0.447806
3897.177734	1.954754
3896.458008	17.505930
3895.739258	31.782801
3895.020508	23.071531
3894.300781	11.494218
3893.581055	0.876341
3892.861328	4.127692
3892.142578	12.651203
3891.421875	15.272943
3890.702148	5.621074
3889.982422	1.221440
3889.262695	-11.778615
3888.541992	-8.038061
3887.821289	4.613246
3887.101563	9.939631
3886.380859	6.503152
3885.660156	14.059468
3884.939453	13.802367
3884.217773	5.750736
3883.497070	21.099110
3882.775391	30.390690
3882.054688	26.796944
3881.333008	29.882311
3880.611328	32.015301
3879.889648	14.901115
3879.167969	13.534939
3878.446289	11.058863
3877.724609	-2.864575
3877.001953	0.700197
3876.280273	8.552274
3875.557617	16.400805
3874.834961	35.209824
3874.112305	38.767906
3873.389648	23.427835
3872.666992	6.345016
3871.944336	8.625769
3871.220703	11.387243
3870.498047	16.694773
3869.774414	15.335203
3869.050781	24.434126
3868.328125	24.651865
3867.604492	34.871029
3866.879883	41.116035
3866.156250	32.771309
3865.432617	15.869524
3864.708008	20.532223
3863.984375	17.422396
3863.259766	9.562665
3862.535156	7.096936
3861.810547	7.635256
3861.085938	1.996172
3860.361328	9.660642
3859.636719	14.002631
3858.911133	15.489566
3858.186523	3.367325
3857.460938	2.166340
3856.735352	-6.154358
3856.009766	-8.458506
3855.284180	5.677697
3854.558594	19.501657
3853.833008	4.549602
3853.107422	2.876649
3852.380859	-4.964664
3851.655273	2.361786
3850.928711	19.341352
3850.202148	42.468620
3849.475586	32.417419
3848.749023	28.687813
3848.022461	2.539570
3847.294922	-5.289775
3846.568359	-10.757831
3845.840820	5.410154
3845.114258	-4.303213
3844.386719	6.334461
3843.659180	4.182324
3842.931641	1.410209
3842.204102	6.682669
3841.475586	7.694970
3840.748047	-1.866024
3840.019531	-4.790107
3839.291992	-5.036047
3838.563477	-5.290552
3837.834961	-0.341412
3837.106445	2.876528
3836.377930	12.866688
3835.648438	4.426233
3834.919922	16.765099
3834.191406	23.286131
3833.461914	28.070526
3832.732422	19.635113
3832.002930	11.359048
3831.273438	4.337057
3830.543945	15.414722
3829.814453	1.484045
3829.084961	10.039565
3828.354492	10.415555
3827.625000	10.478537
3826.894531	13.532249
3826.164063	13.441185
3825.433594	0.929616
3824.703125	-0.886274
3823.972656	-1.134810
3823.242188	5.681294
3822.510742	4.334300
3821.780273	-1.877082
3821.048828	-6.048525
3820.317383	-25.442095
3819.585938	-31.022240
3818.854492	-15.106065
3818.123047	9.272252
3817.391602	22.357738
3816.659180	22.900164
3815.927734	10.573941
3815.195313	0.444377
3814.463867	0.351563
3813.731445	8.102078
3812.999023	11.144243
3812.266602	-4.456113
3811.533203	-10.184176
3810.800781	-15.441004
3810.068359	-11.459580
3809.334961	-19.371973
3808.601563	-13.507600
3807.868164	-11.095403
3807.134766	-12.119114
3806.401367	-12.674253
3805.667969	1.631087
3804.934570	-3.934597
3804.200195	7.861682
3803.466797	15.281644
3802.732422	6.592227
3801.998047	-2.563821
3801.263672	2.817651
3800.529297	-1.336140
3799.794922	-1.262437
3799.060547	4.427251
3798.325195	3.870055
3797.590820	0.346769
3796.855469	11.813295
3796.121094	8.916609
3795.385742	11.632663
3794.650391	22.938339
3793.914063	21.600901
3793.178711	17.297194
3792.443359	10.660782
3791.707031	-0.660919
3790.971680	7.826781
3790.235352	2.442061
3789.499023	-2.943207
3788.762695	-4.586621
3788.026367	-10.441153
3787.290039	-5.228358
3786.552734	12.915702
3785.816406	13.295195
3785.079102	12.897795
3784.342773	5.494465
3783.605469	7.116889
3782.868164	6.095828
3782.130859	7.880839
3781.393555	2.194914
3780.655273	-7.689467
3779.917969	2.950989
3779.179688	16.556442
3778.442383	17.562956
3777.704102	14.058823
3776.965820	12.569690
3776.227539	3.931191
3775.489258	28.247820
3774.750000	27.697573
3774.011719	16.581104
3773.272461	5.465378
3772.534180	-0.675340
3771.794922	-6.041816
3771.055664	-0.218511
3770.316406	-2.940073
3769.577148	-6.125813
3768.837891	2.945674
3768.097656	-1.167943
3767.358398	-2.952848
3766.618164	-3.346288
3765.877930	-2.807601
3765.137695	8.426092
3764.397461	10.523339
3763.657227	2.224225
3762.916992	-9.326294
3762.176758	-9.408366
3761.435547	-13.825561
3760.694336	-9.249742
3759.954102	-9.333455
3759.212891	-1.978058
3758.471680	4.908532
3757.730469	13.656272
3756.989258	3.208002
3756.247070	5.289423
3755.505859	18.824717
3754.763672	32.356010
3754.021484	34.754223
3753.280273	30.650930
3752.538086	16.026150
3751.795898	9.607892
3751.052734	6.437895
3750.310547	21.349400
3749.568359	18.177296
3748.825195	17.327765
3748.082031	18.330755
3747.339844	13.613611
3746.596680	10.751758
3745.853516	11.143121
3745.109375	2.573095
3744.366211	-11.858635
3743.623047	-5.763770
3742.878906	8.356585
3742.134766	23.401697
3741.391602	19.315212
3740.647461	13.685612
3739.903320	-11.068055
3739.159180	-22.087973
3738.414063	-16.613096
3737.669922	-9.901137
3736.924805	0.349804
3736.180664	7.984253
3735.435547	-1.795378
3734.690430	-2.490060
3733.945313	-5.485809
3733.200195	-1.867343
3732.455078	3.605879
3731.708984	-2.930009
3730.963867	3.917215
3730.217773	11.849904
3729.471680	13.464683
3728.725586	27.084425
3727.979492	10.862086
3727.233398	-6.593355
3726.487305	-3.434791
3725.741211	1.867777
3724.994141	-0.656572
3724.248047	10.187025
3723.500977	-1.720671
3722.753906	-10.242267
3722.006836	-14.918715
3721.259766	-0.395069
3720.512695	-5.383178
3719.764648	8.062785
3719.017578	12.598251
3718.269531	13.600719
3717.522461	9.844212
3716.774414	17.446947
3716.026367	16.912928
3715.278320	13.161587
3714.529297	-3.008952
3713.781250	-3.847707
3713.033203	-2.999213
3712.284180	2.759828
3711.535156	5.915073
3710.787109	9.523377
3710.038086	-5.869392
3709.289063	10.147134
3708.539063	16.666309
3707.790039	12.005825
3707.041016	4.586911
3706.291016	6.203270
3705.541016	-1.064316
3704.791016	5.609987
3704.041992	10.898481
3703.291016	8.840689
3702.541016	11.831628
3701.791016	5.957724
3701.041016	18.426682
3700.290039	15.605412
3699.539063	14.318714
3698.788086	6.916930
3698.038086	8.071994
3697.286133	-1.015893
3696.535156	-0.001859
3695.784180	-8.008917
3695.033203	-19.679829
3694.281250	-28.141668
3693.529297	-17.665279
3692.778320	-1.238000
3692.026367	5.262091
3691.274414	16.035675
3690.521484	17.496454
3689.769531	2.788216
3689.017578	-4.749036
3688.264648	1.591517
3687.511719	7.932096
3686.759766	15.495564
3686.006836	17.875591
3685.253906	11.101345
3684.500977	9.206641
3683.747070	4.730087
3682.994141	-5.687670
3682.240234	-12.146963
3681.487305	-21.344427
3680.733398	-16.529167
3679.979492	-17.646255
3679.225586	-15.573928
3678.471680	-3.155477
3677.717773	17.328762
3676.962891	25.333202
3676.208984	26.797531
3675.454102	19.125046
3674.699219	20.276314
3673.944336	10.641748
3673.189453	18.485323
3672.434570	12.193879
3671.679688	7.876456
3670.923828	17.238598
3670.168945	25.233322
3669.413086	18.636278
3668.658203	15.850527
3667.902344	11.079208
3667.146484	12.839893
3666.389648	12.632223
3665.633789	6.658298
3664.877930	9.180244
3664.121094	-5.292991
3663.365234	9.061819
3662.608398	24.628632
3661.851563	25.482084
3661.094727	16.477921
3660.337891	7.327230
3659.581055	-7.590258
3658.823242	-10.369321
3658.066406	-7.541411
3657.308594	-0.020634
3656.550781	7.499489
3655.792969	2.299383
3655.035156	20.565908
3654.277344	23.233358
3653.519531	25.144325
3652.761719	9.052439
3652.002930	7.783424
3651.244141	-6.047069
3650.486328	4.798041
3649.727539	13.367694
3648.968750	17.401167
3648.209961	-0.652230
3647.450195	7.008845
3646.691406	-2.717407
3645.932617	-0.654798
3645.172852	6.549530
3644.413086	18.129967
3643.653320	25.326628
3642.893555	16.671402
3642.133789	4.986280
3641.374023	3.875937
3640.613281	6.236717
3639.853516	8.758230
3639.092773	17.312817
3638.333008	15.442960
3637.572266	18.560553
3636.811523	13.534447
3636.049805	9.866181
3635.289063	-2.253567
3634.528320	-4.413469
3633.766602	-5.812974
3633.005859	6.194679
3632.244141	3.886038
3631.482422	14.685221
3630.720703	17.501255
3629.958984	14.439579
3629.197266	9.866249
3628.434570	9.069733
3627.672852	-6.638324
3626.910156	-10.896045
3626.147461	-13.503891
3625.384766	-10.840708
3624.622070	-1.101198
3623.859375	0.508796
3623.096680	2.116503
3622.333984	6.579131
3621.570313	6.837337
3620.806641	4.988183
3620.043945	9.298284
3619.280273	8.049165
3618.516602	8.455165
3617.752930	10.966389
3616.988281	6.711330
3616.224609	3.961684
3615.459961	16.531296
3614.696289	12.282925
3613.931641	9.835470
3613.166992	1.686351
3612.402344	14.542720
3611.637695	5.197179
3610.873047	4.858742
3610.107422	4.210503
